1,2.53
1.8,2.33
2.6,2.14
3.4,2.00
4.2,1.90
5,1.86
5.8,1.88
6.6,1.96
7.4,2.06
8.2,2.27
15,2.27
15.5,2.10
16.5,1.74
18.5,1.16
22.5,0.51
